timestamps,open,high,low,close,volume,amount
2023-09-14,54.364456,55.054874,53.51255,54.421154,132057130.0,7175755000.0
2023-09-15,53.824677,55.309246,53.563522,54.741985,74177030.0,4032253000.0
2023-09-18,54.143818,55.011158,53.567444,54.67465,69061630.0,3753449000.0
2023-09-19,54.403862,54.879997,52.39117,52.971516,101546260.0,5449138000.0
2023-09-20,51.787693,52.554916,50.99926,51.664463,106895090.0,5531989500.0
2023-09-21,51.519756,52.475418,50.81497,51.5892,89568024.0,4621695500.0
2023-09-22,51.153343,52.133614,50.564034,51.92983,68182490.0,3507661800.0
2023-09-25,51.1297,51.81168,49.881794,50.92379,87265480.0,4445018600.0
2023-09-26,50.656895,52.026295,50.411114,51.704056,77180590.0,3951614500.0
2023-09-27,51.157284,52.98019,50.88947,52.40513,76388630.0,3961363000.0
2023-09-28,52.512646,53.27827,51.112953,51.830807,104709624.0,5464132600.0
2023-09-29,51.697067,53.425327,51.43055,53.141827,75624856.0,3964534300.0
2023-10-02,52.77269,53.361736,51.693253,52.45265,78004760.0,4100716800.0
2023-10-03,52.31959,53.88241,51.9638,53.56564,90772550.0,4804850700.0
2023-10-04,53.21792,53.850605,52.32452,53.498302,67293496.0,3581550800.0
2023-10-05,52.800274,54.911804,52.544094,54.492462,93640720.0,5027304400.0
2023-10-06,53.954704,55.221813,53.17144,54.825165,65412036.0,3551434000.0
2023-10-09,54.56934,55.53182,53.84583,54.68257,94282024.0,5153209300.0
2023-10-10,54.60086,56.084274,54.33594,55.668808,87827380.0,4845653500.0
2023-10-11,55.574055,56.128002,54.21048,55.04301,84031190.0,4641789400.0
2023-10-12,54.916065,55.643105,53.567444,54.405315,79467510.0,4341547500.0
2023-10-13,54.43932,55.496048,54.104614,55.094498,96709090.0,5298073600.0
2023-10-16,54.620564,55.603355,53.787014,55.34006,79790880.0,4375552500.0
2023-10-17,54.94365,55.929276,53.86544,54.64297,79313120.0,4349954600.0
2023-10-18,54.56934,55.50797,53.865433,54.559784,88443896.0,4831303700.0
2023-10-19,54.10836,54.79653,52.963627,53.70822,89359010.0,4815931000.0
2023-10-20,53.206093,54.713074,52.520565,54.064693,89298610.0,4788736500.0
2023-10-23,54.305363,55.38874,53.881123,54.979633,152058270.0,8308268500.0
2023-10-24,50.495358,50.996906,49.0388,49.7514,286260830.0,14333257000.0
2023-10-25,48.568687,49.415054,47.548855,48.43246,193612580.0,9388518000.0
