timestamps,open,high,low,close,volume,amount
2020-03-09,82.74933,87.24838,82.51402,83.50859,228488080.0,19194160000.0
2020-03-10,86.95033,89.868126,84.51256,89.52301,227328850.0,19939810000.0
2020-03-11,87.02877,88.23039,85.29377,86.413826,203669870.0,17666669000.0
2020-03-12,80.299,84.710205,77.80789,77.88005,333454430.0,26734471000.0
2020-03-13,83.106995,87.82253,79.360916,87.21073,295411970.0,24925473000.0
2020-03-16,75.90975,81.28414,75.29796,75.991325,256918200.0,19813736000.0
2020-03-17,77.65415,80.82294,74.79597,79.33267,258218960.0,20180180000.0
2020-03-18,75.2258,78.43538,74.39439,77.39062,239236430.0,18268465000.0
2020-03-19,77.61651,79.3264,76.11682,76.797646,216625150.0,16780724000.0
2020-03-20,77.55062,79.00952,71.53306,71.922104,320082940.0,24007447000.0
2020-03-23,71.55817,71.68993,66.70458,70.39418,268336200.0,18806802000.0
2020-03-24,74.15594,77.71063,73.509636,77.456505,229114740.0,17345860000.0
2020-03-25,78.670685,81.02374,76.64705,77.029816,241920500.0,18952733000.0
2020-03-26,77.34356,81.15865,77.29336,81.08335,200871730.0,15913003000.0
2020-03-27,79.298164,80.27704,77.50984,77.726326,162726940.0,12807073000.0
2020-03-30,78.66755,80.16723,78.24713,79.94447,133849360.0,10608444000.0
2020-03-31,80.19233,82.354004,79.06286,79.78133,156977950.0,12612806000.0
2020-04-01,77.33728,78.03378,75.02501,75.583466,140416860.0,10741172000.0
2020-04-02,75.40463,76.91373,74.32536,76.8447,132221910.0,10031955000.0
2020-04-03,76.176445,77.08629,74.97481,75.74034,103492840.0,7864883000.0
2020-04-06,78.717735,82.54852,78.24085,82.34773,160817420.0,12939967000.0
2020-04-07,84.96119,85.24357,81.25905,81.39395,161667490.0,13453069000.0
2020-04-08,82.43244,83.88506,81.958694,83.4772,134581490.0,11161968000.0
2020-04-09,84.30235,84.73218,83.047386,84.07959,129179900.0,10856327000.0
2020-04-13,84.17999,85.87106,83.40191,85.72987,104403460.0,8852965000.0
2020-04-14,87.84762,90.43599,87.235825,90.059494,155378540.0,13812334000.0
2020-04-15,88.6006,89.8336,88.04528,89.237495,104508330.0,9293847000.0
2020-04-16,90.16303,90.4203,88.584915,89.94655,125202760.0,11240541000.0
2020-04-17,89.31906,90.02812,86.862465,88.72609,171518610.0,15219521000.0
2020-04-20,87.20445,88.3747,86.85934,86.88443,103600580.0,9047514000.0
2020-04-21,86.6805,86.984825,83.2764,84.1988,144220340.0,12299850000.0
2020-04-22,85.84281,87.18877,85.400444,86.62403,93275190.0,8046292500.0
2020-04-23,86.55187,88.396675,86.23813,86.28833,99456390.0,8639653000.0
2020-04-24,86.96915,88.791985,86.906395,88.779434,100806550.0,8857039000.0
2020-04-27,88.412346,89.272,87.83193,88.84218,93299420.0,8265360000.0
2020-04-28,89.44142,89.67673,87.28289,87.4021,89249270.0,7894168000.0
2020-04-29,89.33163,90.88151,89.068085,90.27285,109390050.0,9832910000.0
2020-04-30,90.97248,92.40628,90.46736,92.177246,145871680.0,13348111000.0
2020-05-01,89.808495,93.8087,89.68301,90.69325,47932936.0,4361819000.0
2020-05-04,90.72463,92.142746,89.83047,91.97646,26607892.0,2425803800.0
2020-05-05,92.57256,94.43619,92.384315,93.35692,29433308.0,2742816500.0
2020-05-06,94.26677,95.13898,93.76792,94.320114,28354074.0,2675871500.0
2020-05-07,95.1327,95.74449,94.74052,95.29584,22951858.0,2185668400.0
2020-05-08,96.938774,98.432625,96.5106,98.362854,26415148.0,2577094000.0
2020-05-11,97.718994,100.557625,97.44622,99.910614,28759818.0,2844586500.0
2020-05-12,100.805016,101.39495,98.61023,98.76881,31982654.0,3194899000.0
2020-05-13,99.003525,100.20876,96.16805,97.57628,39534124.0,3883798800.0
2020-05-14,96.58037,98.255005,95.63521,98.17571,31318174.0,3042923000.0
2020-05-15,95.260956,97.655556,95.216545,97.59529,32759768.0,3159092700.0
2020-05-18,99.32703,100.38319,98.4231,99.89475,106704530.0,10617849000.0
2020-05-19,99.916954,101.023865,99.27628,99.31751,80186280.0,8009298400.0
2020-05-20,100.44028,101.341034,100.389534,101.24906,87891380.0,8864283000.0
2020-05-21,101.06827,101.77555,100.18337,100.4942,80942350.0,8165492700.0
2020-05-22,100.15166,101.24906,100.018456,101.14122,64479700.0,6489243600.0
2020-05-26,102.603355,102.83806,100.383194,100.45614,98940150.0,10049369000.0
2020-05-27,100.26902,101.08413,99.30165,100.89382,89026744.0,8937141000.0
2020-05-28,100.46883,102.58433,100.10726,100.93823,105276570.0,10635530000.0
2020-05-29,101.2554,101.85802,100.37368,100.83991,121070480.0,12238015000.0
2020-06-01,100.779655,102.23862,100.60838,102.08004,63682012.0,6459054600.0
2020-06-02,101.73115,102.58433,101.15391,102.55261,69082650.0,7046810000.0
2020-06-03,102.971275,103.45972,102.222755,103.11717,82363050.0,8478677500.0
2020-06-04,102.88564,103.27576,101.74067,102.22911,69017700.0,7076577000.0
2020-06-05,102.55579,105.21999,102.51774,105.1407,108184820.0,11235918000.0
2020-06-08,104.74423,105.80674,103.81493,105.76233,75397624.0,7919167500.0
2020-06-09,105.34368,109.615906,105.30245,109.1021,116431280.0,12497854000.0
2020-06-10,110.34222,112.52115,109.76814,111.90902,131359720.0,14598681000.0
2020-06-11,110.78943,111.34447,106.403015,106.536224,158956260.0,17289400000.0
2020-06-12,109.33364,110.31051,106.00339,107.45601,157761000.0,17081710000.0
2020-06-15,105.69573,109.63811,105.48322,108.78493,109413200.0,11751032000.0
2020-06-16,111.47133,112.02321,109.33363,111.66797,130395870.0,14490116000.0
2020-06-17,112.64168,112.72097,111.35398,111.512566,90178504.0,10105160000.0
2020-06-18,111.45548,112.1025,110.76089,111.55698,76316696.0,8506943000.0
2020-06-19,112.47993,113.08888,109.47001,110.919464,208467800.0,23241986000.0
2020-06-22,111.43327,114.00866,111.37301,113.82153,106761910.0,12027703000.0
2020-06-23,115.4486,118.10646,114.8999,116.25103,167227310.0,19427883000.0
2020-06-24,115.76577,116.967834,113.710526,114.19897,151831300.0,17485010000.0
2020-06-25,114.401955,115.76577,113.409225,115.71502,108399220.0,12446723000.0
2020-06-26,115.57864,115.86727,111.96612,112.15959,161789470.0,18426675000.0
2020-06-29,112.03906,114.868195,111.414246,114.74449,102979030.0,11664074000.0
2020-06-30,114.2053,116.07659,114.17993,115.702324,110528070.0,12715264000.0
2020-07-01,115.803825,116.514275,115.42006,115.48348,87286340.0,10108230000.0
2020-07-02,116.66969,117.50067,115.33443,115.48348,89890960.0,10449561000.0
2020-07-06,117.3516,119.18482,117.31037,118.57269,93527850.0,11046095000.0
2020-07-07,119.067474,120.08558,118.05889,118.20478,88616230.0,10532409000.0
2020-07-08,119.48296,120.999016,119.368774,120.95779,92295380.0,11094102000.0
2020-07-09,122.124954,122.19473,120.10778,121.47794,99035370.0,12030455000.0
2020-07-10,120.94827,121.76657,120.14902,121.690445,71143390.0,8618209000.0
2020-07-13,123.3968,126.80951,120.84995,121.12906,151063550.0,18587816000.0
2020-07-14,120.320274,123.38411,119.0992,123.13355,134778740.0,16373498000.0
2020-07-15,125.58524,125.91192,122.413574,123.98038,120755190.0,15030734000.0
2020-07-16,122.50556,123.57441,121.67141,122.45481,87160530.0,10681657000.0
2020-07-17,123.04475,123.24773,121.58894,122.20743,72664360.0,8902998000.0
2020-07-20,122.32161,124.96361,121.87123,124.782814,71191310.0,8791045000.0
2020-07-21,125.81677,125.91509,122.73392,123.06059,81696840.0,10161583000.0
2020-07-22,122.67047,124.29754,122.5563,123.4063,70153700.0,8645226000.0
2020-07-23,123.05743,123.15892,116.72996,117.78929,155284690.0,18662720000.0
2020-07-24,115.43275,117.947876,113.09522,117.4975,146168340.0,16954552000.0
2020-07-27,118.88668,120.40274,118.594894,120.28221,95544460.0,11421542000.0
2020-07-28,119.72084,119.95237,118.29993,118.306274,81680760.0,9725716000.0
2020-07-29,118.93743,120.81506,118.889854,120.57401,71200140.0,8530068500.0
2020-07-30,119.49248,122.169365,118.95964,122.03298,124642740.0,15039842000.0
2020-07-31,130.5267,135.0051,127.913246,134.80846,295063330.0,38967060000.0
2020-08-03,137.26965,141.63069,136.87955,138.20529,242893890.0,33639903000.0
2020-08-04,138.45268,140.55551,137.50752,139.12825,136420140.0,18950257000.0
2020-08-05,138.7635,140.05121,138.15454,139.63254,96157704.0,13380388000.0
2020-08-06,140.06706,145.15125,139.29634,144.50421,159560370.0,22698215000.0
2020-08-07,143.87828,144.47563,140.17662,141.21881,155824450.0,22195218000.0
2020-08-10,143.10934,144.60272,139.80487,143.2714,167121470.0,23847746000.0
2020-08-11,142.30864,142.96,138.67053,139.01051,147843660.0,20807137000.0
2020-08-12,140.43716,143.96724,140.18298,143.63045,130567180.0,18547650000.0
2020-08-13,145.4352,147.4846,144.79654,146.17235,165294820.0,24128442000.0
2020-08-14,145.94359,146.15964,143.67493,146.04208,130268504.0,18948210000.0
2020-08-17,147.51003,147.5418,144.84102,145.66078,94072376.0,13771104000.0
